"charger_group_id","station_id","network","charger_count","ac_charger_count_at_station","dc_charger_count_at_station","individual_connector_type","individual_power_kw","price_per_kwh","operational_state","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-898-chargev","mevnet-898","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","898","2026-07-26T09:23:16Z"
"mevnet-905-others","mevnet-905","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","905","2026-07-26T09:23:16Z"
"mevnet-906-zap","mevnet-906","Zap","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","906","2026-07-26T09:23:16Z"
"mevnet-909-chargev","mevnet-909","chargEV","6","18","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","909","2026-07-26T09:23:16Z"
"mevnet-909-gentari","mevnet-909","Gentari","12","18","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","909","2026-07-26T09:23:16Z"
"mevnet-910-chargev","mevnet-910","chargEV","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","910","2026-07-26T09:23:16Z"
"mevnet-913-chargev","mevnet-913","chargEV","2","5","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","913","2026-07-26T09:23:16Z"
"mevnet-913-shell-recharge","mevnet-913","Shell Recharge","3","5","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","913","2026-07-26T09:23:16Z"
"mevnet-916-jomcharge","mevnet-916","JomCharge","5","5","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","916","2026-07-26T09:23:16Z"
"mevnet-917-others","mevnet-917","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","917","2026-07-26T09:23:16Z"
"mevnet-918-chargev","mevnet-918","chargEV","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","918","2026-07-26T09:23:16Z"
"mevnet-919-flexi-parking","mevnet-919","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","919","2026-07-26T09:23:16Z"
"mevnet-920-flexi-parking","mevnet-920","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","920","2026-07-26T09:23:16Z"
"mevnet-924-chargev","mevnet-924","chargEV","7","5","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","924","2026-07-26T09:23:16Z"
"mevnet-925-chargev","mevnet-925","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","925","2026-07-26T09:23:16Z"
"mevnet-928-chargev","mevnet-928","chargEV","4","2","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","928","2026-07-26T09:23:16Z"
"mevnet-930-chargev","mevnet-930","chargEV","1","19","7","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","930","2026-07-26T09:23:16Z"
"mevnet-930-shell-recharge","mevnet-930","Shell Recharge","10","19","7","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","930","2026-07-26T09:23:16Z"
"mevnet-930-others","mevnet-930","Others","15","19","7","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","930","2026-07-26T09:23:16Z"
"mevnet-932-others","mevnet-932","Others","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","932","2026-07-26T09:23:16Z"
"mevnet-938-shell-recharge","mevnet-938","Shell Recharge","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","938","2026-07-26T09:23:16Z"
"mevnet-941-chargesini","mevnet-941","ChargeSini","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","941","2026-07-26T09:23:16Z"
"mevnet-944-flexi-parking","mevnet-944","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","944","2026-07-26T09:23:16Z"
"mevnet-948-chargesini","mevnet-948","ChargeSini","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","948","2026-07-26T09:23:16Z"
"mevnet-953-chargev","mevnet-953","chargEV","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","953","2026-07-26T09:23:16Z"
"mevnet-954-gentari","mevnet-954","Gentari","1","0","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","954","2026-07-26T09:23:16Z"
"mevnet-963-chargev","mevnet-963","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","963","2026-07-26T09:23:16Z"
"mevnet-964-chargev","mevnet-964","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","964","2026-07-26T09:23:16Z"
"mevnet-965-chargev","mevnet-965","chargEV","8","2","6","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","965","2026-07-26T09:23:16Z"
"mevnet-966-parkeasy","mevnet-966","ParkEasy","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","966","2026-07-26T09:23:16Z"
"mevnet-967-shell-recharge","mevnet-967","Shell Recharge","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","967","2026-07-26T09:23:16Z"
"mevnet-968-chargev","mevnet-968","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","968","2026-07-26T09:23:16Z"
"mevnet-969-chargev","mevnet-969","chargEV","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","969","2026-07-26T09:23:16Z"
"mevnet-976-shell-recharge","mevnet-976","Shell Recharge","3","4","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","976","2026-07-26T09:23:16Z"
"mevnet-976-others","mevnet-976","Others","2","4","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","976","2026-07-26T09:23:16Z"
"mevnet-977-others","mevnet-977","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","977","2026-07-26T09:23:16Z"
"mevnet-978-shell-recharge","mevnet-978","Shell Recharge","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","978","2026-07-26T09:23:16Z"
"mevnet-980-chargev","mevnet-980","chargEV","4","2","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","980","2026-07-26T09:23:16Z"
"mevnet-983-jomcharge","mevnet-983","JomCharge","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","983","2026-07-26T09:23:16Z"
"mevnet-984-chargev","mevnet-984","chargEV","4","2","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","984","2026-07-26T09:23:16Z"
"mevnet-985-chargesini","mevnet-985","ChargeSini","3","6","3","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","985","2026-07-26T09:23:16Z"
"mevnet-985-shell-recharge","mevnet-985","Shell Recharge","3","6","3","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","985","2026-07-26T09:23:16Z"
"mevnet-985-others","mevnet-985","Others","3","6","3","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","985","2026-07-26T09:23:16Z"
"mevnet-986-parkeasy","mevnet-986","ParkEasy","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","986","2026-07-26T09:23:16Z"
"mevnet-988-parkeasy","mevnet-988","ParkEasy","4","6","6","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","988","2026-07-26T09:23:16Z"
"mevnet-988-others","mevnet-988","Others","8","6","6","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","988","2026-07-26T09:23:16Z"
"mevnet-990-gentari","mevnet-990","Gentari","5","3","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","990","2026-07-26T09:23:16Z"
"mevnet-991-gentari","mevnet-991","Gentari","5","10","6","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","991","2026-07-26T09:23:16Z"
"mevnet-991-kineta","mevnet-991","Kineta","6","10","6","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","991","2026-07-26T09:23:16Z"
"mevnet-991-zap","mevnet-991","Zap","5","10","6","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","991","2026-07-26T09:23:16Z"
"mevnet-992-chargev","mevnet-992","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","992","2026-07-26T09:23:16Z"
"mevnet-994-others","mevnet-994","Others","3","2","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","994","2026-07-26T09:23:16Z"
"mevnet-997-shell-recharge","mevnet-997","Shell Recharge","3","1","10","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","997","2026-07-26T09:23:16Z"
"mevnet-997-others","mevnet-997","Others","8","1","10","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","997","2026-07-26T09:23:16Z"
"mevnet-998-chargev","mevnet-998","chargEV","7","3","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","998","2026-07-26T09:23:16Z"
"mevnet-999-chargev","mevnet-999","chargEV","10","6","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","999","2026-07-26T09:23:16Z"
